sex,race,age,cod,de,ie,te,mx2010,mx2018,pctgap,tdeaths2010,tdeaths2018,cont
1,2,1,14,-.00086195313,-.074601479,-.075463429,.010554063,.0095789274,9.6050949,3139,2774,-.068332694
1,2,2,1,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,-.0021664351
1,2,2,2,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,.0015563511
1,2,2,3,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,-.00024728928
1,2,2,4,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,0
1,2,2,5,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,.0015267672
1,2,2,6,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,-.00024728928
1,2,2,7,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,-.00047575243
1,2,2,8,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,0
1,2,2,9,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,-.00074186776
1,2,2,10,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,.0035830759
1,2,2,11,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,.00050802587
1,2,2,12,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,0
1,2,2,13,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,-.0010831468
1,2,2,14,-.00010828024,-.0040063178,-.004114598,.00034679135,.0003331179,.52371204,422,401,-.0063270349
1,2,3,1,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,.0006061155
1,2,3,2,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,-.0024033003
1,2,3,3,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,.00066246931
1,2,3,4,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,0
1,2,3,5,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,.001998245
1,2,3,6,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,-.00022515797
1,2,3,7,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,.0033015094
1,2,3,8,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,-.00022515797
1,2,3,9,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,-.00022949286
1,2,3,10,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,.0038859509
1,2,3,11,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,.00088979467
1,2,3,12,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,.00084861339
1,2,3,13,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,.0037214805
1,2,3,14,.001717014,.022016235,.023733249,.00015507938,.0001898591,-3.0208025,470,581,.01090218
1,2,4,1,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,-.0077364594
1,2,4,2,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,-.0038091503
1,2,4,3,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,.0034408846
1,2,4,4,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,0
1,2,4,5,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,-.000085702377
1,2,4,6,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,-.0048512938
1,2,4,7,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,.0013978219
1,2,4,8,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,-.00016935369
1,2,4,9,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,-.00099681795
1,2,4,10,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,.0079393992
1,2,4,11,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,.012888698
1,2,4,12,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,.0122885
1,2,4,13,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,.013354612
1,2,4,14,.0025654042,.027898736,.030464141,.0004537231,.00050593441,-3.8775203,1506,1620,-.0031970013
1,2,5,1,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,-.0003111783
1,2,5,2,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,.0010656436
1,2,5,3,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,.0025618719
1,2,5,4,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,0
1,2,5,5,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,.00039868266
1,2,5,6,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,-.024400387
1,2,5,7,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,.002432911
1,2,5,8,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,.00020404358
1,2,5,9,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,-.0026744199
1,2,5,10,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,.019939607
1,2,5,11,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,.037870344
1,2,5,12,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,.012600705
1,2,5,13,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,.0099580027
1,2,5,14,.0056903651,.051055588,.056745954,.00098050572,.0010975664,-7.2227077,2784,3688,-.0028998686
1,2,6,1,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,-.007425312
1,2,6,2,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,-.022590945
1,2,6,3,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,.0084951054
1,2,6,4,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,-2.9487580e-06
1,2,6,5,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,.0052621416
1,2,6,6,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,-.035072424
1,2,6,7,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,.00027822371
1,2,6,8,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,.0060333288
1,2,6,9,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,-.000096789539
1,2,6,10,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,.0075081405
1,2,6,11,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,.033826396
1,2,6,12,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,.0027097345
1,2,6,13,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,.0066868262
1,2,6,14,.0034796782,.02484156,.028321238,.0020759045,.0021490462,-3.6047685,5789,6123,.022709761
1,2,7,1,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,-.031184008
1,2,7,2,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,-.10288791
1,2,7,3,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,.011067703
1,2,7,4,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,.000016212143
1,2,7,5,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,.0054449895
1,2,7,6,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,-.026649907
1,2,7,7,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,-.0038538396
1,2,7,8,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,-.000069715861
1,2,7,9,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,-.0088005075
1,2,7,10,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,.0023234042
1,2,7,11,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,.024754763
1,2,7,12,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,.0019614014
1,2,7,13,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,.0035780922
1,2,7,14,-.018647376,-.10165244,-.12029982,.0049542533,.0045432267,15.311936,14494,12774,.003999515
1,2,8,1,.0036681304,.01437233,.01804046,.0099613946,.010050413,-2.296216,21133,27127,-.0076877349
