"COD recode (24 causes)"	"Sex (no total)"	"Race-ethnicity"	"Year of death (no total)"	"Age-Adjusted Rate"	"Count"	"Population"
2	1	1	17	57.6	9463	19986736
2	1	1	18	55.8	9391	20223930
2	1	1	19	51.1	8826	20455967
2	1	1	20	50.3	8943	20680566
2	1	1	21	48.1	8743	20890611
2	1	1	22	46.4	8739	21105585
2	1	1	23	45.9	8843	21315020
2	1	1	24	46.4	9233	21531522
2	1	1	25	48.1	9798	21748791
2	1	1	26	47.9	10074	21966099
2	1	1	27	48.6	10521	22167929
2	1	2	0	34.0	159	910103
2	1	2	1	40.0	187	934331
2	1	2	2	36.4	177	960149
2	1	2	3	44.7	225	986818
2	1	2	4	39.6	204	1012383
2	1	2	5	42.8	230	1037279
2	1	2	6	46.4	253	1066240
2	1	2	7	49.0	281	1092903
2	1	2	8	51.5	297	1121363
2	1	2	9	51.0	304	1151278
2	1	2	10	48.9	314	1184859
2	1	2	11	52.2	347	1197605
2	1	2	12	47.4	326	1209695
2	1	2	13	42.9	299	1221366
2	1	2	14	45.4	324	1233626
2	1	2	15	48.7	367	1246875
2	1	2	16	41.3	299	1259856
2	1	2	17	38.8	303	1272881
2	1	2	18	33.4	272	1286595
2	1	2	19	33.6	286	1299202
2	1	2	20	33.1	292	1309697
2	1	2	21	35.5	327	1321911
2	1	2	22	31.9	302	1334181
2	1	2	23	32.6	329	1345683
2	1	2	24	31.6	335	1357687
2	1	2	25	31.9	355	1368580
2	1	2	26	30.1	344	1379535
2	1	2	27	34.4	415	1389780
2	1	3	0	55.5	897	3650991
2	1	3	1	54.0	960	3863182
2	1	3	2	50.3	969	4092247
2	1	3	3	50.9	1053	4324878
2	1	3	4	50.8	1130	4536427
2	1	3	5	49.3	1186	4758343
2	1	3	6	53.1	1369	4985897
2	1	3	7	50.4	1424	5223083
2	1	3	8	47.2	1426	5450487
2	1	3	9	49.5	1598	5677326
2	1	3	10	48.6	1710	5937780
2	1	3	11	49.2	1851	6205667
2	1	3	12	47.3	1909	6470226
2	1	3	13	44.4	1923	6726320
2	1	3	14	40.8	1859	6977650
2	1	3	15	38.7	1896	7240511
2	1	3	16	37.4	1970	7506560
2	1	3	17	35.7	1979	7766622
2	1	3	18	34.4	2034	8029028
2	1	3	19	31.3	1950	8278502
2	1	3	20	31.2	2062	8520468
2	1	3	21	30.2	2138	8780295
2	1	3	22	29.2	2210	9045311
2	1	3	23	28.3	2280	9316776
2	1	3	24	27.8	2382	9606709
2	1	3	25	29.0	2644	9910060
2	1	3	26	30.3	2949	10207095
2	1	3	27	29.0	2988	10481571
2	1	4	0	43.8	2199	11068500
2	1	4	1	40.4	2143	11537538
2	1	4	2	39.6	2177	12050181
2	1	4	3	38.5	2222	12611644
2	1	4	4	38.9	2330	13174376
2	1	4	5	42.9	2664	13750322
2	1	4	6	41.7	2692	14375848
2	1	4	7	41.3	2796	15060545
2	1	4	8	41.7	2941	15768303
2	1	4	9	42.6	3098	16499783
2	1	4	10	42.9	3322	17318115
2	1	4	11	42.3	3434	18057155
2	1	4	12	40.5	3448	18797669
2	1	4	13	40.1	3588	19529116
2	1	4	14	37.9	3574	20263650
2	1	4	15	36.2	3642	21033628
2	1	4	16	35.2	3735	21837469
2	1	4	17	33.7	3759	22650892
2	1	4	18	32.0	3751	23468891
2	1	4	19	30.5	3777	24261364
2	1	4	20	29.8	3892	24998341
2	1	4	21	29.0	4024	25592637
2	1	4	22	28.2	4131	26155398
2	1	4	23	27.7	4286	26713442
2	1	4	24	28.5	4621	27281140
2	1	4	25	30.6	5251	27875504
2	1	4	26	30.3	5485	28480314
2	1	4	27	29.8	5702	29050132
3	0	0	0	25.3	18296	91937680
3	0	0	1	24.6	18345	92609093
3	0	0	2	23.7	18007	93320395
3	0	0	3	23.8	18511	93910277
3	0	0	4	23.0	18140	94428126
3	0	0	5	22.7	18428	94916684
3	0	0	6	22.1	18205	95332312
3	0	0	7	22.0	18521	95740849
3	0	0	8	20.9	18029	96111915
3	0	0	9	19.1	16741	96422970
3	0	0	10	18.9	16826	96617582
3	0	0	11	17.7	15947	96859869
3	0	0	12	17.3	15844	97028016
3	0	0	13	16.4	15369	97128604
3	0	0	14	15.0	14288	97367647
3	0	0	15	14.6	14181	97543299
3	0	0	16	12.8	12717	97755266
3	0	0	17	11.9	12218	97939819
3	0	0	18	10.8	11252	98124198
3	0	0	19	10.2	10851	98261250
3	0	0	20	9.8	10647	98409874
3	0	0	21	9.4	10515	98542038
3	0	0	22	9.0	10303	98718563
3	0	0	23	8.8	10336	98831008
3	0	0	24	8.7	10360	98962590
3	0	0	25	8.5	10374	99063996
3	0	0	26	8.2	10244	99135186
3	0	0	27	7.9	10117	99147018
3	0	1	0	21.3	1462	13891135
3	0	1	1	21.5	1523	14188387
3	0	1	2	20.6	1506	14522060
3	0	1	3	21.3	1587	14826879
3	0	1	4	21.1	1579	15115817
3	0	1	5	19.6	1538	15389051
3	0	1	6	20.2	1609	15653096
3	0	1	7	20.5	1665	15930898
3	0	1	8	20.2	1665	16209253
3	0	1	9	18.6	1532	16485737
3	0	1	10	18.7	1604	16730875
3	0	1	11	18.0	1579	16946270
3	0	1	12	17.8	1605	17147052
3	0	1	13	17.4	1602	17320752
3	0	1	14	16.0	1507	17537341
3	0	1	15	15.9	1574	17745794
3	0	1	16	14.4	1481	17969520
3	0	1	17	13.9	1482	18197963
3	0	1	18	12.1	1285	18427803
3	0	1	19	10.7	1208	18648848
3	0	1	20	11.4	1310	18871648
3	0	1	21	10.1	1242	19088229
3	0	1	22	10.6	1335	19311995
3	0	1	23	10.5	1377	19526154
3	0	1	24	10.4	1420	19745302
3	0	1	25	10.1	1425	19967838
3	0	1	26	10.1	1454	20183932
3	0	1	27	9.7	1472	20381447
3	0	2	0	9.0	30	883040
3	0	2	1	12.0	41	906517
3	0	2	2	12.2	45	931854
3	0	2	3	12.0	39	957720
3	0	2	4	11.5	48	982431
3	0	2	5	10.4	39	1006926
3	0	2	6	10.3	39	1034643
3	0	2	7	16.3	64	1060242
3	0	2	8	15.6	64	1087979
3	0	2	9	12.4	50	1117398
3	0	2	10	12.0	54	1151373
3	0	2	11	13.4	62	1163016
3	0	2	12	13.5	73	1173608
3	0	2	13	14.5	72	1183110
3	0	2	14	10.6	54	1194873
3	0	2	15	9.5	57	1206095
3	0	2	16	6.1	37	1217864
3	0	2	17	11.7	76	1229652
3	0	2	18	7.9	52	1241875
3	0	2	19	7.3	47	1252949
3	0	2	20	6.8	44	1262235
3	0	2	21	7.4	53	1273668
3	0	2	22	4.1	38	1285719
3	0	2	23	6.0	56	1297504
3	0	2	24	7.8	61	1308811
3	0	2	25	7.0	65	1319472
3	0	2	26	6.1	60	1328903
3	0	2	27	5.3	49	1337961
3	0	3	0	15.0	199	3498219
3	0	3	1	13.5	192	3695807
3	0	3	2	13.7	218	3905058
3	0	3	3	13.6	230	4112555
3	0	3	4	13.6	230	4301864
3	0	3	5	12.0	234	4498059
3	0	3	6	12.9	259	4703351
3	0	3	7	9.6	217	4910217
3	0	3	8	11.2	251	5110217
3	0	3	9	10.8	264	5342422
3	0	3	10	10.1	274	5603358
3	0	3	11	10.0	289	5839271
3	0	3	12	8.9	270	6066077
3	0	3	13	9.5	296	6280233
3	0	3	14	7.8	268	6494416
3	0	3	15	8.6	315	6715984
3	0	3	16	7.9	292	6939938
3	0	3	17	6.7	281	7155357
3	0	3	18	6.1	263	7375181
3	0	3	19	5.2	245	7582384
3	0	3	20	5.5	267	7788491
3	0	3	21	4.8	248	8024136
3	0	3	22	4.7	267	8269649
3	0	3	23	5.0	301	8523185
3	0	3	24	4.8	312	8792851
3	0	3	25	4.1	277	9077226
3	0	3	26	4.5	328	9354072
3	0	3	27	4.4	347	9608347
3	0	4	0	13.4	459	11503690
3	0	4	1	15.7	560	12016431
3	0	4	2	14.2	538	12567779
3	0	4	3	14.1	539	13163169
3	0	4	4	13.3	538	13769241
3	0	4	5	13.7	591	14404651
3	0	4	6	14.3	632	15084082
3	0	4	7	13.0	596	15831320
3	0	4	8	13.3	633	16610540
3	0	4	9	12.6	601	17434346
3	0	4	10	11.5	625	18340219
3	0	4	11	10.5	595	19083066
3	0	4	12	10.6	638	19815806
3	0	4	13	11.2	692	20516198
3	0	4	14	9.7	666	21233735
3	0	4	15	10.4	733	21985906
3	0	4	16	8.0	635	22764677
3	0	4	17	7.5	621	23542063
3	0	4	18	6.7	585	24320894
3	0	4	19	6.5	615	25062023
3	0	4	20	6.6	653	25744770
3	0	4	21	5.7	629	26283754
3	0	4	22	5.4	621	26810357
3	0	4	23	4.9	584	27336496
3	0	4	24	5.6	724	27888088
3	0	4	25	5.1	679	28482243
3	0	4	26	5.1	723	29086009
3	0	4	27	4.9	735	29650857
3	1	0	0	14.4	17948	96731399
3	1	0	1	14.3	18223	97360382
3	1	0	2	14.0	18326	97966592
3	1	0	3	14.1	18900	98507395
3	1	0	4	14.0	19122	98980762
3	1	0	5	13.7	19015	99406073
3	1	0	6	13.7	19533	99769751
3	1	0	7	13.7	19738	100120580
3	1	0	8	13.2	19267	100424628
3	1	0	9	12.6	18736	100672409
3	1	0	10	12.0	18027	100804150
3	1	0	11	11.9	18008	100924917
3	1	0	12	11.4	17397	101014192
3	1	0	13	10.9	16862	101100781
3	1	0	14	10.3	16001	101190710
3	1	0	15	10.1	15834	101273565
3	1	0	16	8.5	13417	101378787
3	1	0	17	8.1	12966	101489222
3	1	0	18	7.4	12010	101595571
3	1	0	19	6.9	11334	101669040
3	1	0	20	6.8	11263	101739995
3	1	0	21	6.4	10853	101782730
3	1	0	22	6.4	10813	101837460
3	1	0	23	6.2	10639	101852459
3	1	0	24	5.9	10289	101911721
3	1	0	25	6.0	10374	101928963
3	1	0	26	5.7	9892	101950197
3	1	0	27	5.6	9987	101932079
3	1	1	0	15.0	1680	15548057
3	1	1	1	15.6	1821	15869273
3	1	1	2	14.7	1746	16197909
3	1	1	3	15.2	1864	16517253
3	1	1	4	16.1	2022	16824394
3	1	1	5	15.0	1935	17111005
3	1	1	6	14.8	1962	17389064
3	1	1	7	15.2	2059	17676288
3	1	1	8	14.7	2038	17959419
3	1	1	9	13.8	1945	18236499
3	1	1	10	14.0	2013	18474100
3	1	1	11	13.7	1984	18692119
3	1	1	12	13.0	1899	18902852
3	1	1	13	12.6	1879	19101453
3	1	1	14	12.2	1839	19311650
3	1	1	15	11.9	1840	19524942
3	1	1	16	10.6	1678	19749975
3	1	1	17	9.9	1602	19986736
3	1	1	18	8.8	1455	20223930
3	1	1	19	8.5	1453	20455967
3	1	1	20	7.9	1389	20680566
3	1	1	21	7.5	1364	20890611
3	1	1	22	6.9	1296	21105585
3	1	1	23	7.3	1405	21315020
3	1	1	24	7.1	1406	21531522
3	1	1	25	6.9	1430	21748791
3	1	1	26	7.3	1551	21966099
3	1	1	27	6.4	1403	22167929
3	1	2	0	6.1	28	910103
3	1	2	1	5.7	27	934331
3	1	2	2	8.0	39	960149
3	1	2	3	9.1	49	986818
3	1	2	4	9.6	50	1012383
3	1	2	5	9.1	48	1037279
3	1	2	6	9.5	52	1066240
3	1	2	7	12.7	73	1092903
3	1	2	8	11.3	64	1121363
3	1	2	9	11.6	65	1151278
3	1	2	10	12.5	80	1184859
3	1	2	11	9.3	57	1197605
3	1	2	12	10.8	75	1209695
3	1	2	13	9.1	63	1221366
3	1	2	14	9.3	65	1233626
3	1	2	15	9.8	73	1246875
3	1	2	16	8.4	62	1259856
3	1	2	17	7.1	56	1272881
3	1	2	18	7.1	55	1286595
3	1	2	19	5.9	49	1299202
3	1	2	20	7.1	61	1309697
3	1	2	21	5.4	49	1321911
3	1	2	22	5.8	57	1334181
3	1	2	23	6.3	65	1345683
3	1	2	24	6.4	68	1357687
3	1	2	25	6.1	68	1368580
3	1	2	26	5.4	66	1379535
3	1	2	27	5.6	76	1389780
3	1	3	0	8.7	129	3650991
3	1	3	1	8.0	131	3863182
3	1	3	2	7.3	131	4092247
3	1	3	3	7.5	154	4324878
3	1	3	4	7.8	171	4536427
3	1	3	5	5.8	134	4758343
3	1	3	6	7.6	191	4985897
3	1	3	7	6.7	190	5223083
3	1	3	8	6.5	194	5450487
3	1	3	9	6.7	209	5677326
3	1	3	10	6.1	213	5937780
3	1	3	11	5.1	188	6205667
3	1	3	12	5.5	210	6470226
3	1	3	13	5.3	223	6726320
3	1	3	14	5.7	256	6977650
3	1	3	15	4.6	218	7240511
3	1	3	16	4.3	223	7506560
3	1	3	17	4.6	257	7766622
3	1	3	18	3.7	217	8029028
3	1	3	19	4.1	254	8278502
3	1	3	20	3.2	212	8520468
3	1	3	21	3.0	216	8780295
3	1	3	22	3.3	250	9045311
3	1	3	23	3.4	270	9316776
3	1	3	24	3.3	281	9606709
3	1	3	25	3.4	312	9910060
3	1	3	26	2.9	279	10207095
3	1	3	27	3.1	326	10481571
3	1	4	0	8.8	421	11068500
3	1	4	1	8.2	411	11537538
3	1	4	2	9.2	487	12050181
3	1	4	3	8.4	469	12611644
3	1	4	4	8.4	495	13174376
3	1	4	5	9.0	537	13750322
3	1	4	6	8.5	529	14375848
3	1	4	7	9.1	598	15060545
3	1	4	8	9.0	618	15768303
3	1	4	9	7.6	538	16499783
3	1	4	10	7.9	607	17318115
3	1	4	11	7.3	574	18057155
3	1	4	12	7.5	625	18797669
3	1	4	13	6.5	565	19529116
3	1	4	14	5.9	549	20263650
3	1	4	15	6.0	578	21033628
3	1	4	16	5.1	538	21837469
3	1	4	17	5.4	579	22650892
3	1	4	18	4.7	545	23468891
3	1	4	19	4.4	537	24261364
3	1	4	20	4.0	509	24998341
3	1	4	21	3.9	529	25592637
3	1	4	22	3.9	561	26155398
3	1	4	23	3.6	553	26713442
3	1	4	24	3.4	548	27281140
3	1	4	25	3.2	547	27875504
3	1	4	26	3.5	643	28480314
3	1	4	27	3.3	641	29050132
4	0	0	0	29.6	23454	91937680
4	0	0	1	29.0	23461	92609093
4	0	0	2	28.6	23537	93320395
4	0	0	3	28.0	23524	93910277
4	0	0	4	27.9	23774	94428126
4	0	0	5	27.2	23599	94916684
4	0	0	6	26.3	23218	95332312
4	0	0	7	26.0	23364	95740849
4	0	0	8	25.4	23262	96111915
4	0	0	9	25.3	23513	96422970
4	0	0	10	24.8	23402	96617582
4	0	0	11	24.1	23132	96859869
4	0	0	12	23.7	23104	97028016
4	0	0	13	22.8	22624	97128604
4	0	0	14	21.5	21674	97367647
4	0	0	15	20.9	21389	97543299
4	0	0	16	20.2	21220	97755266
4	0	0	17	19.9	21335	97939819
4	0	0	18	19.1	20968	98124198
4	0	0	19	18.7	20900	98261250
4	0	0	20	18.3	20853	98409874
4	0	0	21	17.7	20547	98542038
4	0	0	22	17.2	20425	98718563
4	0	0	23	17.0	20586	98831008
4	0	0	24	16.6	20453	98962590
4	0	0	25	16.4	20614	99063996
4	0	0	26	16.1	20609	99135186
4	0	0	27	15.7	20507	99147018
4	0	1	0	35.6	2673	13891135
4	0	1	1	35.3	2675	14188387
4	0	1	2	36.0	2789	14522060
4	0	1	3	35.9	2852	14826879
4	0	1	4	35.8	2932	15115817
4	0	1	5	36.4	3008	15389051
4	0	1	6	34.8	2950	15653096
4	0	1	7	35.6	3086	15930898
4	0	1	8	34.4	3055	16209253
4	0	1	9	34.8	3159	16485737
4	0	1	10	35.6	3297	16730875
4	0	1	11	33.9	3217	16946270
4	0	1	12	34.3	3314	17147052
4	0	1	13	33.1	3293	17320752
4	0	1	14	31.1	3162	17537341
4	0	1	15	31.4	3295	17745794
4	0	1	16	31.9	3394	17969520
4	0	1	17	29.9	3391	18197963
4	0	1	18	29.4	3443	18427803
4	0	1	19	27.7	3350	18648848
4	0	1	20	28.2	3535	18871648
4	0	1	21	26.9	3500	19088229
4	0	1	22	26.1	3554	19311995
4	0	1	23	25.3	3546	19526154
4	0	1	24	23.7	3525	19745302
4	0	1	25	23.8	3626	19967838
4	0	1	26	23.7	3739	20183932
4	0	1	27	22.9	3749	20381447
4	0	2	0	14.5	46	883040
4	0	2	1	13.6	58	906517
4	0	2	2	11.3	53	931854
4	0	2	3	9.1	45	957720
4	0	2	4	14.1	69	982431
4	0	2	5	13.2	62	1006926
4	0	2	6	17.7	73	1034643
4	0	2	7	22.8	106	1060242
4	0	2	8	18.2	90	1087979
4	0	2	9	18.9	86	1117398
4	0	2	10	20.0	107	1151373
4	0	2	11	17.1	93	1163016
4	0	2	12	19.7	128	1173608
4	0	2	13	19.5	106	1183110
4	0	2	14	19.8	125	1194873
4	0	2	15	19.9	131	1206095
4	0	2	16	16.5	116	1217864
4	0	2	17	17.6	127	1229652
4	0	2	18	19.8	148	1241875
4	0	2	19	17.5	139	1252949
4	0	2	20	17.9	142	1262235
4	0	2	21	19.8	168	1273668
4	0	2	22	15.3	144	1285719
4	0	2	23	19.7	180	1297504
4	0	2	24	18.2	175	1308811
4	0	2	25	19.6	184	1319472
4	0	2	26	16.1	174	1328903
4	0	2	27	17.1	203	1337961
4	0	3	0	18.6	308	3498219
4	0	3	1	17.9	310	3695807
4	0	3	2	18.6	358	3905058
4	0	3	3	18.5	358	4112555
4	0	3	4	17.3	370	4301864
4	0	3	5	17.6	415	4498059
4	0	3	6	15.9	387	4703351
4	0	3	7	16.0	422	4910217
4	0	3	8	16.6	469	5110217
4	0	3	9	14.5	413	5342422
4	0	3	10	16.3	504	5603358
4	0	3	11	16.2	537	5839271
4	0	3	12	16.3	572	6066077
4	0	3	13	14.5	543	6280233
4	0	3	14	14.0	544	6494416
4	0	3	15	13.8	570	6715984
4	0	3	16	13.0	576	6939938
4	0	3	17	13.0	611	7155357
4	0	3	18	14.0	673	7375181
4	0	3	19	13.0	671	7582384
4	0	3	20	13.2	731	7788491
4	0	3	21	12.8	744	8024136
4	0	3	22	12.9	796	8269649
4	0	3	23	12.2	820	8523185
4	0	3	24	12.1	868	8792851
4	0	3	25	11.5	861	9077226
4	0	3	26	10.8	859	9354072
4	0	3	27	11.5	956	9608347
4	0	4	0	18.4	746	11503690
4	0	4	1	16.7	721	12016431
4	0	4	2	17.7	779	12567779
4	0	4	3	17.2	810	13163169
4	0	4	4	18.4	885	13769241
4	0	4	5	18.2	911	14404651
4	0	4	6	18.7	948	15084082
4	0	4	7	17.8	989	15831320
4	0	4	8	18.4	1069	16610540
4	0	4	9	18.2	1067	17434346
4	0	4	10	17.9	1123	18340219
4	0	4	11	18.0	1188	19083066
4	0	4	12	17.6	1279	19815806
4	0	4	13	17.6	1359	20516198
4	0	4	14	16.8	1333	21233735
4	0	4	15	16.4	1349	21985906
4	0	4	16	16.4	1438	22764677
4	0	4	17	15.7	1505	23542063
4	0	4	18	16.4	1655	24320894
4	0	4	19	16.1	1707	25062023
4	0	4	20	15.7	1765	25744770
4	0	4	21	15.1	1795	26283754
4	0	4	22	15.0	1882	26810357
4	0	4	23	15.2	2034	27336496
4	0	4	24	14.4	2020	27888088
4	0	4	25	14.1	2125	28482243
4	0	4	26	13.7	2172	29086009
4	0	4	27	13.8	2301	29650857
4	1	0	0	19.6	23536	96731399
4	1	0	1	19.6	23892	97360382
4	1	0	2	19.1	23783	97966592
4	1	0	3	19.2	24244	98507395
4	1	0	4	18.8	24147	98980762
4	1	0	5	18.7	24284	99406073
4	1	0	6	18.0	23807	99769751
4	1	0	7	17.8	23837	100120580
4	1	0	8	17.7	24028	100424628
4	1	0	9	17.4	23830	100672409
4	1	0	10	17.2	23889	100804150
4	1	0	11	16.7	23256	100924917
4	1	0	12	16.4	22932	101014192
4	1	0	13	15.8	22452	101100781
4	1	0	14	15.1	21551	101190710
4	1	0	15	14.5	20877	101273565
4	1	0	16	14.4	20988	101378787
4	1	0	17	14.1	20765	101489222
4	1	0	18	13.8	20467	101595571
4	1	0	19	13.0	19529	101669040
4	1	0	20	12.8	19387	101739995
4	1	0	21	12.5	19190	101782730
4	1	0	22	12.3	18989	101837460
4	1	0	23	12.1	18883	101852459
4	1	0	24	11.9	18806	101911721
4	1	0	25	11.8	18794	101928963
4	1	0	26	11.5	18485	101950197
4	1	0	27	11.4	18528	101932079
4	1	1	0	25.3	2947	15548057
4	1	1	1	26.3	3121	15869273
4	1	1	2	25.3	3086	16197909
4	1	1	3	26.0	3225	16517253
4	1	1	4	25.1	3195	16824394
4	1	1	5	25.6	3328	17111005
4	1	1	6	25.0	3320	17389064
4	1	1	7	25.1	3407	17676288
4	1	1	8	25.1	3479	17959419
4	1	1	9	25.0	3545	18236499
4	1	1	10	24.2	3508	18474100
4	1	1	11	24.6	3621	18692119
4	1	1	12	23.3	3493	18902852
4	1	1	13	23.3	3555	19101453
4	1	1	14	21.8	3396	19311650
4	1	1	15	21.8	3482	19524942
4	1	1	16	20.7	3386	19749975
4	1	1	17	20.3	3417	19986736
4	1	1	18	19.3	3333	20223930
4	1	1	19	19.0	3365	20455967
4	1	1	20	18.1	3337	20680566
4	1	1	21	18.1	3449	20890611
4	1	1	22	16.5	3221	21105585
4	1	1	23	16.1	3244	21315020
4	1	1	24	15.7	3254	21531522
4	1	1	25	16.0	3409	21748791
4	1	1	26	15.6	3433	21966099
4	1	1	27	15.0	3373	22167929
4	1	2	0	10.6	52	910103
4	1	2	1	10.4	53	934331
4	1	2	2	8.9	48	960149
4	1	2	3	11.9	66	986818
4	1	2	4	10.8	59	1012383
4	1	2	5	14.4	81	1037279
4	1	2	6	11.3	66	1066240
4	1	2	7	13.5	86	1092903
4	1	2	8	14.5	91	1121363
4	1	2	9	13.0	84	1151278
4	1	2	10	12.0	83	1184859
4	1	2	11	13.2	94	1197605
4	1	2	12	15.2	112	1209695
4	1	2	13	11.7	91	1221366
4	1	2	14	11.9	95	1233626
4	1	2	15	11.7	97	1246875
4	1	2	16	11.8	101	1259856
4	1	2	17	13.2	118	1272881
4	1	2	18	16.4	148	1286595
4	1	2	19	15.9	149	1299202
4	1	2	20	12.5	128	1309697
4	1	2	21	13.3	140	1321911
4	1	2	22	13.4	142	1334181
4	1	2	23	13.9	156	1345683
4	1	2	24	11.4	137	1357687
4	1	2	25	11.4	139	1368580
4	1	2	26	11.1	146	1379535
4	1	2	27	11.8	151	1389780
4	1	3	0	11.6	233	3650991
4	1	3	1	11.6	251	3863182
4	1	3	2	12.3	294	4092247
4	1	3	3	12.6	318	4324878
4	1	3	4	12.9	345	4536427
4	1	3	5	11.7	330	4758343
4	1	3	6	12.1	375	4985897
4	1	3	7	11.4	373	5223083
4	1	3	8	11.7	409	5450487
4	1	3	9	10.4	410	5677326
4	1	3	10	10.0	411	5937780
4	1	3	11	11.3	493	6205667
4	1	3	12	10.2	469	6470226
4	1	3	13	11.0	542	6726320
4	1	3	14	9.9	510	6977650
4	1	3	15	10.0	546	7240511
4	1	3	16	10.1	584	7506560
4	1	3	17	10.0	600	7766622
4	1	3	18	10.0	649	8029028
4	1	3	19	8.8	603	8278502
4	1	3	20	9.9	712	8520468
4	1	3	21	9.4	726	8780295
4	1	3	22	9.5	763	9045311
4	1	3	23	8.3	718	9316776
4	1	3	24	7.9	717	9606709
4	1	3	25	8.8	848	9910060
4	1	3	26	8.2	845	10207095
4	1	3	27	7.8	838	10481571
4	1	4	0	12.1	659	11068500
4	1	4	1	11.4	663	11537538
4	1	4	2	11.3	672	12050181
4	1	4	3	11.2	698	12611644
4	1	4	4	11.8	761	13174376
4	1	4	5	11.4	764	13750322
4	1	4	6	10.6	749	14375848
4	1	4	7	11.3	824	15060545
4	1	4	8	11.3	854	15768303
4	1	4	9	11.9	965	16499783
4	1	4	10	11.4	994	17318115
4	1	4	11	11.8	1053	18057155
4	1	4	12	11.5	1067	18797669
4	1	4	13	11.1	1102	19529116
4	1	4	14	10.7	1108	20263650
4	1	4	15	10.9	1189	21033628
4	1	4	16	11.3	1311	21837469
4	1	4	17	10.6	1287	22650892
4	1	4	18	9.9	1280	23468891
4	1	4	19	10.1	1362	24261364
4	1	4	20	9.4	1370	24998341
4	1	4	21	9.6	1440	25592637
4	1	4	22	9.3	1467	26155398
4	1	4	23	9.1	1534	26713442
4	1	4	24	8.8	1551	27281140
4	1	4	25	8.6	1624	27875504
4	1	4	26	8.5	1684	28480314
4	1	4	27	8.7	1807	29050132
5	0	0	0	86.3	74053	91937680
5	0	0	1	87.2	75799	92609093
5	0	0	2	85.6	75577	93320395
5	0	0	3	85.6	76711	93910277
5	0	0	4	84.3	76542	94428126
5	0	0	5	83.0	76353	94916684
5	0	0	6	81.8	76161	95332312
5	0	0	7	81.8	77166	95740849
5	0	0	8	80.5	77175	96111915
5	0	0	9	77.7	75295	96422970
5	0	0	10	77.6	76176	96617582
5	0	0	11	76.6	76019	96859869
5	0	0	12	75.1	75713	97028016
5	0	0	13	73.6	75415	97128604
5	0	0	14	72.1	74919	97367647
5	0	0	15	71.5	75462	97543299
5	0	0	16	69.6	74653	97755266
5	0	0	17	67.3	73680	97939819
5	0	0	18	66.0	73701	98124198
5	0	0	19	63.9	72876	98261250
5	0	0	20	62.4	72554	98409874
5	0	0	21	60.3	71603	98542038
5	0	0	22	58.6	71254	98718563
5	0	0	23	56.4	70196	98831008
5	0	0	24	54.5	69438	98962590
5	0	0	25	52.3	68049	99063996
5	0	0	26	49.5	65628	99135186
5	0	0	27	47.0	63956	99147018
5	0	1	0	117.9	9759	13891135
5	0	1	1	123.1	10248	14188387
5	0	1	2	121.2	10289	14522060
5	0	1	3	122.3	10497	14826879
5	0	1	4	119.7	10409	15115817
5	0	1	5	117.2	10391	15389051
5	0	1	6	114.2	10309	15653096
5	0	1	7	111.7	10229	15930898
5	0	1	8	108.8	10190	16209253
5	0	1	9	104.9	10033	16485737
5	0	1	10	102.3	10046	16730875
5	0	1	11	100.8	10016	16946270
5	0	1	12	97.2	9977	17147052
5	0	1	13	94.7	9911	17320752
5	0	1	14	92.1	9898	17537341
5	0	1	15	88.7	9787	17745794
5	0	1	16	85.6	9734	17969520
5	0	1	17	83.9	9739	18197963
5	0	1	18	79.9	9533	18427803
5	0	1	19	77.2	9584	18648848
5	0	1	20	75.4	9706	18871648
5	0	1	21	71.9	9561	19088229
5	0	1	22	70.8	9674	19311995
5	0	1	23	67.9	9688	19526154
5	0	1	24	64.3	9459	19745302
5	0	1	25	60.8	9297	19967838
5	0	1	26	57.0	9020	20183932
5	0	1	27	53.8	8718	20381447
5	0	2	0	40.5	160	883040
5	0	2	1	47.4	190	906517
5	0	2	2	49.9	213	931854
5	0	2	3	49.1	204	957720
5	0	2	4	44.0	204	982431
5	0	2	5	47.7	213	1006926
5	0	2	6	52.3	249	1034643
5	0	2	7	61.7	301	1060242
5	0	2	8	65.6	318	1087979
5	0	2	9	55.4	276	1117398
5	0	2	10	49.1	264	1151373
5	0	2	11	51.1	293	1163016
5	0	2	12	51.6	298	1173608
5	0	2	13	47.6	294	1183110
5	0	2	14	56.2	367	1194873
5	0	2	15	50.7	339	1206095
5	0	2	16	48.5	333	1217864
5	0	2	17	53.3	365	1229652
5	0	2	18	54.7	401	1241875
5	0	2	19	45.6	357	1252949
5	0	2	20	52.7	429	1262235
5	0	2	21	50.6	404	1273668
5	0	2	22	47.2	417	1285719
5	0	2	23	44.6	395	1297504
5	0	2	24	43.7	429	1308811
5	0	2	25	42.5	425	1319472
5	0	2	26	39.8	430	1328903
5	0	2	27	38.0	420	1337961
5	0	3	0	44.1	733	3498219
5	0	3	1	46.3	843	3695807
5	0	3	2	45.9	883	3905058
5	0	3	3	45.6	947	4112555
5	0	3	4	45.3	987	4301864
5	0	3	5	41.5	954	4498059
5	0	3	6	42.5	1042	4703351
5	0	3	7	40.4	1069	4910217
5	0	3	8	42.0	1171	5110217
5	0	3	9	39.5	1166	5342422
5	0	3	10	40.5	1276	5603358
5	0	3	11	40.1	1316	5839271
5	0	3	12	37.2	1298	6066077
5	0	3	13	39.0	1433	6280233
